fuente,nit,nit-razon social,Sector,ut,ventas,prediccion_ut
,800026893,800026893 - Alfredo Lopez Y Cia Sas Bic,"M6920 - Actividades de contabilidad, teneduría de libros, auditoría financiera y asesoría tributaria",,3782,94.52
,800026914,800026914 - Ehr Sas,"F4322 - Instalaciones de fontanería, calefacción y aire acondicionado",,8418,46.6
,800026989,800026989 - Domingo Sas,"C1410 - Confección de prendas de vestir, excepto prendas de piel",,3950,26.15
,800026992,800026992 - Cadale Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,1184,148.35
,800027063,800027063 - Grupo Editorial Ecoe Ediciones S.A.S.,J5811 - Edición de libros,,3258,112.74
,800027072,800027072 - Biodiagnosticos Sociedad Por Acciones Simplificada,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",,7479,39.08
,800027085,800027085 - Abrigar Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,1320,158.96
,800027239,800027239 - Rogelio Salmona S.A.,M7111 - Actividades de arquitectura,,89,188.7
,800027293,800027293 - Inversiones Maraiba S.A.S.,A0122 - Cultivo de plátano y banano,,6899,102.56
,800027362,800027362 - Andina De Iluminaciones S.A.,C3314 - Mantenimiento y reparación especializado de equipo eléctrico,,3797,94.52
,800027656,800027656 - Textiles Acrilan Sas,"C1410 - Confección de prendas de vestir, excepto prendas de piel",,49973,54.8
,800027664,800027664 - Icopel Sas En Reorganizacion,G4669 - Comercio al por mayor de otros productos n.c.p.,,9893,108.66
,800027737,800027737 - Inversiones Del Altiplano Sas,F4111 - Construcción de edificios residenciales,,50,132.35
,800027927,800027927 - Lineadatascan Sa,"G4741 - Comercio al por menor de computadores, equipos periféricos, programas de informática y equipos de telecomunicaciones en establecimientos especializados",,80777,128.12
,800028206,800028206 - Constructora Parque Central Sa En Reorganizacion,F4112 - Construcción de edificios no residenciales,,17902,96.67
,800028337,800028337 - Ecoproyec Sas,"C1410 - Confección de prendas de vestir, excepto prendas de piel",,258,1338.05
,800028455,800028455 - Velnec Sa,M7112 - Actividades de ingeniería y otras actividades conexas de consultoría técnica,,12817,111.4
,800028702,800028702 - Deterquin Sas,C1052 - Elaboración de almidones y productos derivados del almidón,,13435,62.95
,800028761,800028761 - Almacenes Plastitelas S.A.S.,G4751 - Comercio al por menor de productos textiles en establecimientos especializados,,13037,79.42
,800028773,800028773 - Arenas Bermudez Y Cia S En C,A0162 - Actividades de apoyo a la ganadería,,750,463.1
,800028802,800028802 - Inversiones Facar Sas,A0141 - Cría de ganado bovino y bufalino,,1792,664.7
,800029156,800029156 - Palmira Sa,H4921 - Transporte de pasajeros,,26989,102.57
,800029286,800029286 - Elintex S.A.S,C1311 - Preparación e hilatura de fibras textiles,,19225,41.78
,800029421,800029421 - Importadora Y Productora De Licores En Ejecucion Del Acuerdo Concordatario,"C1101 - Destilación, rectificación y mezcla de bebidas alcohólicas",,6212,41.11
,800029447,800029447 - Ge Energy Colombia S.A.,C3312 - Mantenimiento y reparación especializado de maquinaria y equipo,,73524,449.66
,800029462,800029462 - Taborda Maya Y Cia Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,2392,93.2
,800029554,800029554 - Gieseken Manotas Ingiman Sas,K6613 - Otras actividades relacionadas con el mercado de valores,,670,265.2
,800029567,800029567 - Proveedora La Avenida Sas,"G4711 - Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas (alcohólicas y no alcohólicas) o tabaco",,12102,63.5
,800029611,800029611 - Rodaprensa Sas,C3312 - Mantenimiento y reparación especializado de maquinaria y equipo,,4,89.5
,800029692,800029692 - Granos Del Casanare Grandelca Sa,C1051 - Elaboración de productos de molinería,,65141,204.5
,800030089,800030089 - Inmobiliaria Jd Limitada,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,1437,104.78
,800030156,800030156 - Domenico Sas,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,,1546,62.28
,800030377,800030377 - Compañia Nacional De Soldaduras Sas,C2432 - Fundición de metales no ferrosos,,18460,57.04
,800030667,800030667 - Interhospitalaria Sas,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,,4978,40.41
,800031358,800031358 - Estrategias Sas,"G4719 - Comercio al por menor en establecimientos no especializados, con surtido compuesto principalmente por productos diferentes de alimentos (víveres en general), bebidas (alcohólicas y no alcohólicas) y tabaco",,27880,769.2
,800031371,800031371 - Agroganaderas Lopez E Hijos S En C,M7010 - Actividades de administración empresarial,,20,89.5
,800031439,800031439 - Dexco Sas,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",,9407,95.3
,800031626,800031626 - Comercial Offset Guio Y Cia Ltda,G4690 - Comercio al por mayor no especializado,,3474,19.27
,800031660,800031660 - Calzado Aliatti Sas,"C1521 - Fabricación de calzado de cuero y piel, con cualquier tipo de suela",,6158,44.64
,800031702,800031702 - Profrutales Sas,"A0130 - Propagación de plantas (actividades de los viveros, excepto viveros forestales)",,1827,289.27
,800031939,800031939 - Hosa S.A. En Reorganizacion Empresarial,A0125 - Cultivo de flor de corte,,99132,120.05
,800031973,800031973 - Libreros Potes Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,2020,44.53
,800032003,800032003 - Proyectos Construcciones Y Adecuaciones Procoa Sociedad Por Acciones Simplificada,A0124 - Cultivo de caña de azúcar,,5635,69.85
,800032069,800032069 - Plantidieseles Sas,C3312 - Mantenimiento y reparación especializado de maquinaria y equipo,,8505,95.35
,800032189,800032189 - Equipos Y Equipos Sas,"N7730 - Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles n.c.p.",,2019,44.53
,800032277,800032277 - Estudios Tecnicos Y Construcciones Sas,M7112 - Actividades de ingeniería y otras actividades conexas de consultoría técnica,,7256,64.95
,800032484,800032484 - Biochem Farmaceutica De Colombia S.A.,"C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",,21398,107.83
,800032486,800032486 - Inprotekto Limitada,M7112 - Actividades de ingeniería y otras actividades conexas de consultoría técnica,,3040,45.02
,800032741,800032741 - Industrias Rapid Y Cia Ltda,"C2022 - Fabricación de pinturas, barnices y revestimientos similares, tintas para impresión y masillas",,5101,233.88
,800032769,800032769 - Gamacolor Editorial Sas,C1811 - Actividades de impresión,,12540,127.6
,800032783,800032783 - Arango Y Cia Arquitectos Constructores Ltda,M7111 - Actividades de arquitectura,,1306,158.36
,800032847,800032847 - Zonas Logisticas Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,90,188.7
,800032887,800032887 - Inverhas Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,4021,118.0
,800033055,800033055 - Mf Publicidad Mercadeo Limitada,M7310 - Publicidad,,428,71.45
,800033145,800033145 - Inverboca Sas,A0141 - Cría de ganado bovino y bufalino,,789,145.6
,800033256,800033256 - Incorbank S.A Banqueros De Inversion,M7020 - Actividades de consultoría de gestión,,1516,94.32
,800033637,800033637 - La Alsacia Sas En Reorganización,C1072 - Elaboración de panela,,2915,125.89
,800033739,800033739 - Ge Constructores Sa,F4111 - Construcción de edificios residenciales,,377,91.5
,800033743,800033743 - Inversiones Jose Libardo Gomez Giraldo Y Cia E En Cs,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,273,92.8
,800033959,800033959 - Roberto Llaña Y Llaña Arquitectos Sas En Liquidacion,F4311 - Demolición,,170,1350.9
,800034069,800034069 - Inversiones Palau Sas,A0124 - Cultivo de caña de azúcar,,2942,105.59
,800034362,800034362 - Laboratorios De Especialidades Cosmeticas Esko Ltda,"C2023 - Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",,5267,137.44
,800034614,800034614 - Surticampo Sas,G4759 - Comercio al por menor de otros artículos domésticos en establecimientos especializados,,37988,162.5
,800034638,800034638 - Yepes Avila Y Cia. S. En C.,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,1007,101.8
,800034768,800034768 - Ferreteria Sumivalle Ltda,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",,7605,128.3
,800034848,800034848 - Felfer S.A.S.,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,687,245.7
,800034987,800034987 - Presencia Laboral Sas,N7820 - Actividades de empresas de servicios temporales,,13241,83.22
,800035022,800035022 - Tiendas Y Mensjaes Sas,"G4719 - Comercio al por menor en establecimientos no especializados, con surtido compuesto principalmente por productos diferentes de alimentos (víveres en general), bebidas (alcohólicas y no alcohólicas) y tabaco",,2194,134.54
,800035290,800035290 - Euroceramica Sas,C2392 - Fabricación de materiales de arcilla para la construcción,,202164,195.26
,800035478,800035478 - Topoequipos S A - En Reorganización,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,,254,1347.15
,800035583,800035583 - Sbtalee De Colombia Sas,"A0130 - Propagación de plantas (actividades de los viveros, excepto viveros forestales)",,23169,88.96
,800035660,800035660 - Comercializadora De Productos Industriales Comproind Ltda,C2029 - Fabricación de otros productos químicos n.c.p.,,4405,69.23
,800035812,800035812 - Selecpacol Ltda,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,,8269,95.95
,800036130,800036130 - Dsb Arquitectos Diego Suarez Betancourt Y Cia Ltda,M7110 - Actividades de arquitectura e ingeniería y otras actividades conexas de consultoría técnica,,265,196.75
,800036354,800036354 - Plantas Electricas Y Soluciones Energeticas Sas,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,,3758,41.38
,800036356,800036356 - Constructora Jg&A Sas,F4111 - Construcción de edificios residenciales,,5131,236.98
,800036525,800036525 - Baterias Campeon Sas,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",,632,270.8
,800036647,800036647 - Harinera Del Centro Sas,C1051 - Elaboración de productos de molinería,,19371,111.81
,800036675,800036675 - Ferromendez Sas,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",,2836,159.18
,800036678,800036678 - Didacticos Y Libros Didaclibros Ltda,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,,16841,220.4
,800037031,800037031 - Lirica Sas,A0149 - Cría de otros animales n.c.p.,,1874,190.09
,800037126,800037126 - Cabrera Salom Y Cia Sas,A0124 - Cultivo de caña de azúcar,,641,171.2
,800037199,800037199 - Promotora Apotema Sas,F4111 - Construcción de edificios residenciales,,13563,97.0
,800037224,800037224 - Fabrica De Productos Saysa S.A.,C1089 - Elaboración de otros productos alimenticios n.c.p.,,8479,93.59
,800037267,800037267 - Viromad Ltda,G4669 - Comercio al por mayor de otros productos n.c.p.,,1573,44.4
,800037885,800037885 - Aguirre Toro El Aguila Descalza Sas,R9006 - Actividades teatrales,,2726,100.09
,800037896,800037896 - Pantitex Sas,"C1410 - Confección de prendas de vestir, excepto prendas de piel",,460,80.55
,800037989,800037989 - Odensa Sas,F4220 - Construcción de proyectos de servicio público,,3666,83.54
,800038163,800038163 - Silver Sas,C2630 - Fabricación de equipos de comunicación,,27962,101.5
,800038165,800038165 - Inverplanes Ltda,F4111 - Construcción de edificios residenciales,,96,195.4
,800038193,800038193 - Confecciones Monthelier S.A.S,"C1410 - Confección de prendas de vestir, excepto prendas de piel",,7398,107.36
,800038270,800038270 - Inversiones Casa Brava Sas En Reorganizacion,I5611 - Expendio a la mesa de comidas preparadas,,4146,87.36
,800038649,800038649 - Tintexa S.A.S,C1313 - Acabado de productos textiles,,7515,39.58
,800038703,800038703 - Inversiones Cadena Ballesteros Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,4437,120.99
,800039111,800039111 - Distritubos Y Paneles Sas,"G4752 - Comercio al por menor de artículos de ferretería, pinturas y productos de vidrio en establecimientos especializados",,9544,105.36
,800039290,800039290 - Prolacteos Jr Sas,C1033 - Elaboración de aceites y grasas de origen animal,,35200,580.56
,800039348,800039348 - Inversiones Decaillet Quintana & Cia S En C.,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,927,138.2
,800039398,800039398 - Ingeal S.A.,M7112 - Actividades de ingeniería y otras actividades conexas de consultoría técnica,,7272,64.95
,800039439,800039439 - Demcautos Sa,G4511 - Comercio de vehículos automotores nuevos,,73636,450.16
,800039529,800039529 - Infinito I&I Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,697,243.0
,800039663,800039663 - Donuts De Antioquia Sas,C1081 - Elaboración de productos de panadería,,18595,134.9
,800039768,800039768 - Tierra Habitat S.A.S.,L6820 - Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,,553,239.9
,800039858,800039858 - Laboratorio De Cosmeticos Marbelline S.A.S.,"C2023 - Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",,11493,140.25
,800039874,800039874 - Hidro Construcciones Sas,"F4322 - Instalaciones de fontanería, calefacción y aire acondicionado",,5255,139.05
,800040182,800040182 - Bodega Ilusion Sas,G4769 - Comercio al por menor de otros artículos culturales y de entretenimiento n.c.p. en establecimientos especializados,,9108,55.57
,800040201,800040201 - Surtitractomulas Ltda.,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",,6307,230.3
,800040422,800040422 - Sociedad Educaional Saint  Andrews Sas,P8530 - Establecimientos que combinan diferentes niveles de educación,,37922,1473.5
,800040620,800040620 - Hg&Cia Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,578,254.9
,800041077,800041077 - Jorge Uscategui Y Asociados Ltda.,F4290 - Construcción de otras obras de ingeniería civil,,272,92.8
,800041138,800041138 - Cañon Y Cañon Auditores Sas,"M6920 - Actividades de contabilidad, teneduría de libros, auditoría financiera y asesoría tributaria",,1785,662.66
,800041237,800041237 - Troquelado Maquinado Pintura Tmp Sas,"C2930 - Fabricación de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",,1553,51.78
,800041339,800041339 - Jaramillo Y Bernal Sa,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,886,134.7
